"חדר","שם","פועל","תנאי","רצף","דובר","מקור","תרגום","הערות","ריפוד","False"
"325.0","2.0","7.0","0.0","2.0","99.0","Gabriel can't quite make out the name on that drawer's plaque.","גבריאל לא מצליח לפענח את השם על לוחית המגירה.","","00000000","False"
"325.0","2.0","7.0","1.0","1.0","99.0","That drawer is marked with a pattern like the vévé.","המגירה מסומנת בצורה המזכירה ווה.","","00000001","False"
"325.0","2.0","9.0","0.0","1.0","47.0","!!!Comment msg","!!!Comment msg","","00000001","False"
"325.0","2.0","6.0","0.0","1.0","97.0","!!!Blank msg","!!!Blank msg","","00000001","False"
"325.0","2.0","6.0","5.0","1.0","1.0","""(HORRIFIED--JUST FOUND MOSELY 'DEAD')Mosely!""","""מוזלי!""","","00000001","False"
"325.0","2.0","6.0","5.0","2.0","1.0","""Shit!  I dropped my flashlight!""","""לעזאזל! נפל לי הפנס!""","","00000000","False"
"325.0","2.0","6.0","5.0","3.0","1.0","""Huh?""","""אה?""","","00000000","False"
"325.0","2.0","6.0","5.0","4.0","97.0","<THUNK!>","<טראח!>","","00000000","False"
"325.0","2.0","6.0","5.0","5.0","97.0","Sometime later....","כעבור זמן מה...","","00000000","False"
"325.0","2.0","6.0","5.0","6.0","1.0","""Ouch!  My head!  What the hell was that?""","""אאוץ'! הראש שלי! מה זה היה לכל הרוחות?""","","00000000","False"
"325.0","2.0","8.0","0.0","1.0","47.0","!!!Comment msg","!!!Comment msg","","00000001","False"
"325.0","2.0","12.0","0.0","1.0","99.0","Gabriel can't take the drawers.","גבריאל לא יכול לקחת את המגירות.","","00000001","False"
"325.0","7.0","0.0","0.0","1.0","99.0","There's no point in leaving that in the drawer.","אין טעם להשאיר את זה במגירה.","","00000000","False"
"325.0","7.0","7.0","0.0","1.0","99.0","The drawer interiors contain mostly dust and bones.","פנים המגירה מכיל בעיקר אבק ועצמות.","","00000001","False"
"325.0","7.0","7.0","6.0","1.0","1.0","""Mosely's body is gone!""","""גופתו של מוזלי נעלמה!""","","00000000","False"
"325.0","7.0","9.0","0.0","1.0","99.0","","","","070c0001","False"
"325.0","7.0","6.0","0.0","1.0","47.0","!!!Comment msg","!!!Comment msg","","00000001","False"
"325.0","7.0","8.0","0.0","1.0","99.0","There's nothing in the drawer to operate.","אין מה להפעיל במגירה.","","00000001","False"
"325.0","7.0","12.0","0.0","1.0","99.0","There's nothing Gabriel would care to touch in that part of the drawer.","גבריאל לא מעוניין לגעת בשום דבר בחלק הזה של המגירה.","","00000001","False"
"325.0","3.0","0.0","0.0","1.0","99.0","Why use that on the button?","למה להשתמש בזה על המתג?","","00000001","False"
"325.0","3.0","7.0","0.0","1.0","99.0","It's a lit button.","זהו מתג הדלקה.","","00000001","False"
"325.0","3.0","9.0","0.0","1.0","99.0","The button wouldn't do that.","המתג לא יעשה את זה.","","00000001","False"
"325.0","3.0","6.0","0.0","1.0","99.0","","","","03090001","False"
"325.0","3.0","8.0","0.0","1.0","3.0","!!!Comment msg.","!!!Comment msg.","","00000001","False"
"325.0","5.0","0.0","0.0","1.0","99.0","The broken glass isn't worth messing with.","הזכוכית השבורה לא שווה את ההתעסקות בה.","","00000001","False"
"325.0","5.0","7.0","0.0","1.0","99.0","There's broken glass on the floor.","שברי זכוכית מפוזרים על הרצפה.","","00000001","False"
"325.0","5.0","9.0","0.0","1.0","99.0","The broken glass isn't worth moving.","אין טעם להזיז את הזכוכית המנופצת.","","00000001","False"
"325.0","5.0","8.0","0.0","1.0","99.0","Nothing can be done with the broken glass.","אין הרבה מה לעשות עם שברי זכוכית.","","00000001","False"
"325.0","5.0","12.0","0.0","1.0","99.0","","","","060c0000","False"
"325.0","10.0","0.0","0.0","1.0","99.0","(GK-AM2)There's no reason to mess with the plaque.","אין שום סיבה סבירה להתעסק עם לוחית הזיכרון.","","00000000","False"
"325.0","10.0","7.0","1.0","1.0","99.0","(GK-AM2)The plaque on the drawer has an etching of the vévé on it, but no name.","על לוח הזיכרון הקבוע במגירה ישנה חריטה של ווה, אולם שם אין.","","00000000","False"
"325.0","10.0","7.0","9.0","1.0","99.0","(GK-AM2)The plaque on the drawer has a name etched on it:","על לוח הזיכרון הקבוע במגירה נחקק השם הבא:","","00000000","False"
"325.0","10.0","7.0","9.0","2.0","99.0","(GK-AM2)Rosamund Gedde","רוזמונד גדה","","00000000","False"
"325.0","10.0","7.0","9.0","3.0","99.0","(GK-AM2)Cecélie Gedde","ססיליה גדה","","00000000","False"
"325.0","10.0","7.0","9.0","4.0","99.0","(GK-AM2)Celeste Gedde","סלסט גדה","","00000000","False"
"325.0","10.0","7.0","9.0","5.0","99.0","(GK-AM2)Kísila Gedde","קיסליה גדה","","00000000","False"
"325.0","10.0","7.0","9.0","6.0","99.0","(GK-AM2)Jacklyn Gedde","ז'קלין גדה","","00000000","False"
"325.0","10.0","7.0","9.0","7.0","99.0","(GK-AM2)Zellia Gedde","זליה גדה","","00000000","False"
"325.0","10.0","7.0","9.0","8.0","99.0","(GK-AM2)Helena Gedde","הלנה גדה","","00000000","False"
"325.0","10.0","7.0","9.0","9.0","99.0","(GK-AM2)Ariane Gedde","אריאנה גדה","","00000000","False"
"325.0","10.0","9.0","0.0","1.0","99.0","","","","0a000000","False"
"325.0","10.0","6.0","0.0","1.0","99.0","","","","0a000000","False"
"325.0","10.0","8.0","0.0","1.0","99.0","","","","0a000000","False"
"325.0","10.0","12.0","0.0","1.0","99.0","","","","0a000000","False"
"325.0","1.0","0.0","0.0","1.0","99.0","Gabriel has a feeling it wouldn't be wise to screw around unduly in this tomb.","לגבריאל יש תחושה שלא יהיה זה דבר חכם להשתטות בהגזמה בתוך הקבר.","","00000001","False"
"325.0","1.0","0.0","3.0","1.0","99.0","Gabriel can't do that in the dark.","גבריאל לא מסוגל לעשות את זה בחשיכה.","","00000000","False"
"325.0","1.0","10.0","0.0","1.0","99.0","Gabriel doesn't see anything in here that looks up to answering a few questions.","גבריאל לא כאן שום דבר שנראה כמו משהו שעשוי לענות על כמה שאלות.","","00000001","False"
"325.0","1.0","7.0","4.0","1.0","99.0","This appears to be a mourning chamber--a place for family members to come and sit and remember the dead.","נראה שזה מעין סוכת אבלים--מקום שבו המשפחה מתאספת וזוכרת את המתים.","","00000001","False"
"325.0","1.0","7.0","3.0","1.0","99.0","Gabriel can't see anything in the dark.","גבריאל לא יכול לראות כלום בחושך.","","00000000","False"
"325.0","1.0","9.0","0.0","1.0","99.0","","","","01000001","False"
"325.0","1.0","9.0","3.0","1.0","99.0","","","","01000301","False"
"325.0","1.0","6.0","0.0","1.0","99.0","There's nothing to open in that part of the tomb.","אין מה לפתוח בחלק הזה של הקבר.","","00000001","False"
"325.0","1.0","6.0","3.0","1.0","99.0","","","","01000301","False"
"325.0","1.0","8.0","0.0","1.0","99.0","That part of the tomb doesn't operate.","החלק הזה של הקבר לא ניתן להפעלה.","","00000001","False"
"325.0","1.0","8.0","3.0","1.0","99.0","","","","01000301","False"
"325.0","1.0","12.0","0.0","1.0","99.0","Gabriel doesn't see anything there he wants to take home.","גבריאל לא רואה שום דבר שהוא היה רוצה לקחת הביתה.","","00000001","False"
"325.0","1.0","12.0","3.0","1.0","99.0","","","","01000301","False"
"325.0","1.0","11.0","0.0","1.0","1.0","""(WHISPERING)Is anybody here?""","""יש כאן מישהו?""","","00000001","False"
"325.0","1.0","11.0","0.0","2.0","99.0","From the blackness there is no reply.","מהחשכה אין אף תשובה.","","00000000","False"
"325.0","1.0","11.0","0.0","3.0","99.0","Of course, that doesn't mean there's no one there.","כמובן, זה לא אומר שאין שם אף אחד.","","00000000","False"
"325.0","9.0","0.0","2.0","1.0","1.0","""Damn!  You'd think there'd be a light!""","""לעזאזל! הייתי מצפה שתהיה תאורה במקום!""","","00000000","False"
"325.0","9.0","0.0","4.0","1.0","97.0","!!!Comment msg","!!!Comment msg.","","00000000","False"
"325.0","8.0","0.0","0.0","1.0","99.0","","","","07000000","False"
"325.0","8.0","7.0","0.0","1.0","99.0","There's a wallet in the drawer.  It must have fallen from Mosely's jacket when the body was moved!","ארנק זרוק במגירה. הוא כנראה נפל מכיס חליפתו של מוזלי כשהגופה נלקחה!","","00000001","False"
"325.0","8.0","9.0","0.0","1.0","99.0","Shifting the wallet around wouldn't help.","הסטת הארנק מצד לצד לא תועיל.","","00000001","False"
"325.0","8.0","6.0","0.0","1.0","99.0","Perhaps Gabriel should pick it up first.","אולי כדאי שגבריאל ירים אותו קודם.","","00000001","False"
"325.0","8.0","8.0","0.0","1.0","99.0","","","","08060001","False"
"325.0","8.0","12.0","0.0","1.0","97.0","!!!Comment msg","!!!Comment msg","","00000001","False"
"330.0","6.0","0.0","0.0","1.0","99.0","There's no reason to do that with the bulletin board.","אין סיבה לעשות את זה עם לוח המודעות.","","00000000","False"
"330.0","6.0","7.0","0.0","1.0","99.0","Gabriel scans the bulletin board:","גבריאול סורק את לוח המודעות.","","00000001","False"
"330.0","6.0","7.0","5.0","1.0","99.0","Greek night at the Alpha Psi Omega frat house.  It looks like it took place sometime last Spring.","לילה יווני בבית האחווה אלפה פסי אומגה. נראה שהוא התרחש באביב שעבר.","","00000000","False"
"330.0","6.0","7.0","6.0","1.0","99.0","There's a notice for a lecture on Investigative Reporting techniques to be given by octogenarian Pulitzer Prize winner Laura Bow Dorian.","יש הודעה על הרצאה בנושא טכניקות עיתונות חוקרת, עם המרצה בת השמונים זוכת הפוליצר לאורה בואו דוריאן.","","00000000","False"
"330.0","6.0","7.0","6.0","2.0","99.0","Unfortunately, it's weeks away.  By that time, Gabriel will have to have learned on his own!","לצערנו היא תחול עוד שבועות רבים. עד אז, גבריאל יהיה חייב ללמוד בעצמו!","","00000000","False"
"330.0","6.0","7.0","7.0","1.0","99.0","Need a ride to L.A. the last weekend in August.","מחפש טרמפ ללוס אנג'לס בשבוע האחרון של אוגוסט.","","00000000","False"
"330.0","6.0","7.0","7.0","2.0","1.0","""(SPEAKING TO SELF ABOUT L.A.)I wouldn't go there if you paid me.""","""לא הייתי נוסע לשם גם אם ישלמו לי.""","","00000000","False"
"330.0","6.0","7.0","8.0","1.0","99.0","Work out of your home and make up to $2000.00 a week in your spare time.  Call 555-6789.","לעבוד מהבית ולהרוויח עד 20,000$ בשבוע בזמנך החופשי. התקשרו למספר 555-6789.","","00000000","False"
"330.0","6.0","7.0","8.0","2.0","1.0","""(SPEAKING TO PLAYER OF AD TO MAKE MONEY)I actually called them once.  You sell cat food over the phone.""","""האמת שהתקשרתי אליהם פעם אחת. מוכרים אוכל לחתולים בטלפון.""","","00000000","False"
"330.0","6.0","7.0","9.0","1.0","99.0","Will do Algebra or Biology homework for food.","אכין את שיעורי הבית באלגברה או ביולוגיה תמורת אוכל.","","00000000","False"
"330.0","6.0","7.0","10.0","1.0","99.0","Jazz jam session every Tuesday at seven in the music building.","סשן ג'ז בכל יום שלישי בשבע בבניין המוזיקה.","","00000000","False"
"330.0","6.0","7.0","11.0","1.0","99.0","Hair cuts for $10.00 a head, perms for $20.00, at the Tulane Beauty School, west campus.","תספורות ב-10$ לראש, סלסול ב-20$ בבית הספר ליופי של טוליין, קמפוס מערבי.","","00000000","False"
"330.0","6.0","7.0","11.0","2.0","1.0","""(SPEAKING TO SELF OF HIS HAIR)Like I'd let an amateur touch THESE locks.""","""כאילו שאתן לחובבן לגעת במחלפות האלה.""","","00000000","False"
"330.0","6.0","9.0","0.0","1.0","99.0","","","","06000001","False"
"330.0","6.0","6.0","0.0","1.0","99.0","","","","06000001","False"
"330.0","6.0","8.0","0.0","1.0","99.0","","","","06000001","False"
"330.0","3.0","0.0","0.0","1.0","99.0","There's no reason to use that on the door.","אין סיבה להשתמש בזה על הדלת.","","00000000","False"
"330.0","3.0","7.0","0.0","1.0","99.0","There's a door on one side of the stage.","יש דלת בצד אחד של הבמה.","","00000001","False"
"330.0","3.0","9.0","0.0","1.0","99.0","The door isn't going anywhere.","הדלת לא הולכת לשום מקום.","","00000001","False"
"330.0","3.0","6.0","0.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000001","False"
"330.0","3.0","6.0","12.0","1.0","99.0","The door to Hartridge's office is locked.","הדלת למשרד של הארטרידג' נעולה.","","00000000","False"
"330.0","3.0","8.0","0.0","1.0","3.0","","","","03060001","False"
"330.0","3.0","8.0","12.0","1.0","3.0","","","","03060c01","False"
"330.0","3.0","12.0","0.0","1.0","99.0","","","","03090001","False"
"330.0","11.0","0.0","0.0","1.0","99.0","","","","0b090000","False"
"330.0","11.0","7.0","0.0","1.0","99.0","A lighted sign says ""Exit.""","שלט מואר שכתוב עליו ""יציאה"".","","00000001","False"
"330.0","11.0","9.0","0.0","1.0","99.0","Why do that with the exit sign?","למה לעשות את זה עם שלט היציאה?","","00000001","False"
"330.0","11.0","6.0","0.0","1.0","99.0","","","","0b090000","False"
"330.0","11.0","8.0","0.0","1.0","99.0","","","","0b090000","False"
"330.0","11.0","12.0","0.0","1.0","99.0","","","","0b090000","False"
"330.0","2.0","0.0","0.0","1.0","99.0","","","","03000000","False"
"330.0","2.0","7.0","0.0","1.0","99.0","That door exits the lecture hall.","דלת יציאה מאולם ההרצאות.","","00000001","False"
"330.0","2.0","9.0","0.0","1.0","99.0","","","","03090001","False"
"330.0","2.0","6.0","0.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000001","False"
"330.0","2.0","6.0","4.0","1.0","99.0","Before leaving the university, Gabriel notifies campus security about Hartridge's body.","טרם צאתו מהאוניברסיטה, גבריאל מעדכן את אבטחת הקפמוס על הגופה של הארטרידג'.","","00000001","False"
"330.0","2.0","8.0","0.0","1.0","47.0","","","","02060001","False"
"330.0","2.0","8.0","4.0","1.0","99.0","","","","02060401","False"
