"room","idx","original","translated","comments"
"53","10","That appears to have no noticeable affect on the panel.","נראה כי אין לזה השפעה מורגשת על לוח הבקרה.",""
"53","11","It appears to be some sort of high-tech fire droid.","נראה סוג של רובוט קרב משוכלל.",""
"53","12","There is nothing you can do to this droid. It's virtually indestructable.","לא תוכל לעשות דבר לרובוט. הוא למעשה בלתי מנוצח.",""
"53","13","If you could smell through your helmet you would know that this droid smells like smoke and fire.","אילו יכולת להריח מבעד לקסדתך היית יודע שהרובוט מפיץ ריח של עשן ואש.",""
"53","14","Not out here.","לא כאן בחוץ.",""
"53","15","Intent on his cleaning duties, the little droid ignores your feeble attempts at a bribe.","מרוכז בעבודת הנקיון, הרובוט הקטן מתעלם מנסיונות השוחד הכושלים מצידך.",""
"53","16","The droid seems totally unconcerned with the data cartridge.","הרובוט נראה אדיש לגמרי למחסנית הנתונים.",""
"53","17","The widget and the droid do not appear to have any affect on one another.","הרכיב והרובוט אינם משפיעים זה על זה כמלוא הנימה.",""
"53","18","This robot is not equipped with speech circuits, therefore there's nothing to translate.","הרובוט אינו מצויד במעגלי דיבור, ולפיכך אין לך מה לתרגם.",""
"53","19","He doesn't seem threatened, does he?","הוא לא עושה רושם של רובוט מאויים, לא כך?",""
"53","20","Somehow you doubt the droid would have need of water.","משום מה אתה בספק אם הרובוט זקוק למים מכל סוג שהם.",""
"53","21","It's much to busy to spend time talking to the likes of you.","הוא יותר מדי עסוק מכדי לנהל שיחות מיותרות עם בני מינך.",""
"53","22","The airlock door looks unfortunately thick and sturdy.","לדאבון לב, דלת מנעל האוויר נראית חסונה ומוצקת.",""
"53","23","This door is designed to withstand the vacuum of space. I seriously doubt that you could do anything to it.","הדלת תוכננה לעמוד בפני ריק חללי. קשה לי להאמין שתוכל לעשות לה משהו.",""
"53","24","The door smells much like other doors you have sniffed in the past.","הדלת מריחה בדיוק כמו כל שאר הדלתות שרחרחת בימי חייך.",""
"53","25","The taste of the door - ferrous metal with just the slightest nuance of industrial-strength bulkead polish - reveals no new insights.","הטעם של הדלת - מתכת גפריתית עם נגיעות קלות של גימור פורמייקה תעשייתי - לא מציע שום תובנות חדשות.",""
"53","26","Shouting for help would be useless at best and fatal at worst.","צעקות לעזרה לא יועילו במקרה הטוב ובמקרה הרע יחסלו אותך.",""
"53","27","It appears to be a decontamination unit, something like the ones used to zap Andromedan cockroaches aboard the Arcada. You wonder what it's here for.","נראה כי מדובר ביחידת טיהור, בדומה למתקן המשמש לחישמול מקקים אנדרומדנים על סיפון הארקדה. אתה תוהה מה היא עושה כאן.",""
"53","28","Touching these things can be hazardous to your health.","נגיעה בדברים אלה עלולה לסכן את בריאותך.",""
"53","29","Ozone. Definitely ozone.","אוזון. לחלוטין אוזון.",""
"53","30","After seeing what a decontaminator can do to an unwary cockroach, you've never had the least desire to lick one.","לאחר שראית מה מסוגלת יחידת הטיהור לעולל למקקים שובבים, איבדת את התשוקה ללקק אותה.",""
"53","31","You really don't want to attract its attention.","אתה באמת שלא רוצה למשוך את תשומת ליבו.",""
"53","32","That just doesn't seem to work here.","זה פשוט לא עובד כאן.",""
"53","33","Well it looks like you won't be using that unit again.","ובכן נראה שלא תעשה שימוש חוזר ביחידה הזו.",""
"53","34","Your overheating backpack lies smoking on the floor - you hope that it doesn't explode.","תרמילך הלוהט מוטל על הרצפה כשהוא אפוף עשן - אתה מקווה שהוא לא יתפוצץ.",""
"53","35","It's pretty much useless. No sense in wasting your time on it now.","הוא בעיקרון חסר תועלת. אין טעם לבזבז עליו את הזמן.",""
"53","36","You don't want to go near it. It may explode.","אתה לא רוצה להתקרב אליו. הוא עלול להתפוצץ.",""
"53","37","The jetpack is soaked in foam fire retardant. I'd pass if I were you.","תרמיל הריחוף ספוג בקצף מעכב בעירה. במקומך הייתי מוותר.",""
"53","38","You can't vent your suit enough to do that in the airlock.","אין לך אפשרות לעשות זאת מתחת לחליפת החלל.",""
"53","39","You can't taste anything from here.","אתה לא יכול לטעום שום דבר מכאן.",""
"53","40","You can talk to it all you want, but it's still damaged beyond repair.","אתה יכול לדבר איתו כמה שתרצה, אך הוא עדיין ישאר הרוס ללא תקנה.",""
"53","41","The only item that might be useful is a blow dryer and you don't have one.","החפץ היחיד שעשוי להביא תועלת הוא מייבש שיער ואין לך אחד כזה.",""
"53","42","The only item that would be of any use right now would be a fire extingisher and you don't seem to have one right now.","הפריט היחידי שעשוי להועיל איכשהו הוא מטף כיבוי אש ועושה רושם שלא הבאת איתך אחד מהבית.",""
"53","43","This seems to be some sort of special door control panel. It seems to require some sort of special keycard which you obviously don't have. You'll need to try something else.","היא נראית כמו דלת אלקטרונית ייחודית. על מנת לפתוח אותה נדרש כרטיס מגנטי ייחודי שללא ספק אין לך אותו. תצטרך לנסות משהו אחר.",""
"53","44","You would have to take off your helmet to do that. It's a poor idea at this time.","תצטרך להסיר את קסדתך על מנת לעשות זאת. וזה רעיון גרוע ממש בשלב הזה.",""
"53","45","Your screams will do nothing but let the Sariens know you're here.","זעקותיך לא ישנו דבר מלבד לעדכן את הסריאנים על שהותך במקום.",""
"54","0","You are in some sort of storage room.","אתה נמצא במעין חדר מחסן.",""
"54","1","You are in some sort of storage room. A large trunk occupies the center of the room. Perhaps one of the little Sariens is away at Enemy Eviscerating Training Camp.","אתה שוהה במעין חדר מחסן. מזוודה גדולה מאכלסת את מרכז החדר. אולי אחד מזאטוטי הסריאנים נמצא במחנה אימונים לשחיטת גרונות.",""
"54","2","The vent grill is now open.","סורג האוורור פתוח כעת.",""
"54","3","An air shaft protrudes from the wall above your head. It's covered by a vent grill.","תעלת אוורור בולטת מהקיר מעל ראשך. היא מכוסה בסורג.",""
"54","4","You can't reach the vent and besides, you don't need to climb through the vent now that you have a Sarien uniform on.","אתה לא מגיע לתעלת האוורור ובנוסף, די מיותר לזחול בתעלות כאשר אתה לבוש במדי סריאנים.",""
"54","5","The vent is already open.","תעלת האוורור כבר פתוחה ועומדת.",""
"54","6","Standing in the open trunk won't give you any height advantage.","עמידה על גבי מזוודה פתוחה לא תעניק לך יתרון גובה כלשהו.",""
"54","7","It's already moved.","זה כבר הוזז.",""
"54","8","The trunk on the floor appears to be open. It looks big enough to hold a body.","המזוודה על הרצפה נראית פתוחה. היא נראית מספיק גדולה כדי לאכסן את גופך במלואו.",""
"54","9","The trunk is unremarkable in every way.","המזוודה חסרת ייחוד מכל הבחינות.",""
"54","10","You don't need to mess with the trunk now.","אינך חייב להתעסק עם המזוודה כעת.",""
"54","11","Your hands by themselves are incapable of opening it.","ידיך כשלעצמן אינן מסוגלות לפתוח את זה.",""
"54","12","You feel a fresh breeze coming through the grill of the vent. If you were a lot taller, you could touch the grill itself.","אתה מרגיש משב רוח רענן נישא מבעד לרשת האוורור. אם היית מעט יותר גבוה, היית גם יכול לגעת ברשת עצמה.",""
