"room","idx","original","translated","comments"
"264","8","""I think I'd like to just sit here a moment and relax. I'll meet you up in the room later. Okay, Laura?""","""אני חושבת שאשאר לשבת פה קצת ולהירגע. אפגוש אותך למעלה בחדר יותר מאוחר. בסדר ליאורה?""",""
"264","9","""Bye, Laura.""","""ביי, ליאורה.""",""
"264","10","Lillian isn't talking.","ליליאן לא מדברת.",""
"264","11","""What an interesting collection of weapons Uncle Henri has! I wonder...""","""איזה אוסף נשקים מעניין יש לדוד הנרי! אני תוהה...""",""
"264","12","""Oh, Laura!...you startled me!""","""הו, ליאורה!... הבהלת אותי!""",""
"264","13","""That seems unlikely, Laura, but I'll check it out!""","""זה לא נשמע סביר, ליאורה, אבל אבדוק זאת!""",""
"264","14","A short time later...","זמן קצר לאחר מכן...",""
"264","15","""Oh, you're just imagining things, Laura!""","""אוי, את סתם מדמיינת דברים, ליאורה!""",""
"264","16","""I've already told you, Laura, there's nothing there!""","""כבר אמרתי לך, ליאורה, אין שם כלום!""",""
"264","17","Your friend relaxes in a chair by the fireplace.","חברתך מתרווחת על כיסא ליד האח.",""
"264","18","After you surprised Lillian at the Colonel's weapons cabinet, she rests in a chair by the fireplace.","לאחר שהפתעת את ליליאן בארון הנשקים של הקולונל, היא מחליטה לנוח על כיסא לצד האח.",""
"265","0","""Well, there you are again, Laura!""","""ובכן, הנה שוב את, ליאורה!""",""
"265","1","""You're not following me, are you?""","""את לא עוקבת אחרי, נכון?""",""
"265","2","""I'd like to rest, Laura. Could you please leave for awhile?""","""הייתי רוצה לנוח, ליאורה. תוכלי בבקשה להניח לי לזמן מה?""",""
"265","3","""Please, Laura? I just want to be left alone right now.""","""בבקשה, ליאורה? אני רק רוצה שיעזבו אותי במנוחח בשעות הקרובות.""",""
"265","4","You can sense that Lillian is not in the mood to talk right now. It would probably be better to leave.","את חשה כי ליליאן אינה במצב רוח לשוחח כרגע. מוטב שתניחי לה לנפשה.",""
"265","5","She's not talking.","היא לא מדברת.",""
"265","6","""I'm tired, Laura. I don't want to do anything right now.""","""אני עייפה, ליאורה. אני לא רוצה לעשות כרגע שום דבר.""",""
"265","7","You can't get her!","את לא יכולה לקחת אותה!",""
"265","8","There's no need for THAT sort of thing!","אין צורך בדברים מהסוג הזה!",""
"265","9","You don't feel like kissing her.","לא מתחשק לך לנשק אותה.",""
"265","10","You don't feel like hugging her.","לא מתחשק לך לחבק אותה.",""
"265","11","You see Lillian sitting up in bed.","את רואה את ליליאן יושבת במיטתה.",""
"265","12","Your friend Lillian Prune, is a rebellious flapper. Like you, she is twenty years old, but unlike you, she has been known to hang out in speakeasies, smoke, and run around with several young men. She is assertive and out-going, to the point of obnoxiousness, but underneath it all you believe her to be a lonely, insecure girl.","חברתך ליליאן פרון, היא נערה מרדנית. כמוך, היא בת עשרים, אך בניגוד אלייך, היא ידועה כאחת שמבלה בברים לא חוקיים, מעשנת, ויוצאת עם כמה גברים צעירים. היא תקיפה והחלטית, עד כדי שחצנות, אך מתחת לפני השטח את מאמינה כי היא בחורה בודדה וחסרת ביטחון.",""
"266","0","Celie's darning her socks.","סילי מטליאה את גרביה.",""
"266","1","Those are not your socks!","אלה לא הגרביים שלך!",""
"266","2","""My necklace! I wuz wunderin' where it got to! Well, Missy Laura. Why don' you come in an' visit wid me awhile?""","""השרשרת שלי! תהיתי באמת היכן היא! ובכן, גברת ליאורה. מדוע שלא תכנסי פנימה ותארחי לי לחברה?""",""
"266","3","Celie's not saying anything.","סילי אינה אומרת דבר.",""
"266","4","""Hey, Missy Laura! What're you doin' out here; jus' takin' a walk?""","""הי, גברת ליאורה! מה את עושה שם בחוץ; סתם מטיילת לעצמך?""",""
"266","5","""It's a turrible sultry night, ain't it? Strange, though...I feel an awful chill in mah bones. Dem chickens are so steered up, it'll be a week fo' I git anymo' eggs!""","""הלילה מחניק נורא, לא כך? קצת מוזר עם זאת...אני מרגישה צמרמורת נוראית בכל גופי. התרנגולות כל כך לחוצות, כבר שבוע שהן לא הטילו ולו ביצה אחת!""",""
"266","6","""You watch yourse'f, chile; wanderin' 'round in the dark. I'd hate to see you git hurt.""","""תשמרי על עצמך, ילדונת; מסתובבת לך בחושך. לא אסלח לעצמי אם תפגעי.""",""
"266","7","""I don' know why, but I'm a'feelin' kinda anxious. I cain't pinpoint it, though; I jus' feel things ain't right 'round here.""","""אני לא יודעת למה, אבל אני מרגישה חרדה עמוקה. למרות שאינני יכולה להצביע על זה במדויק; אני חשה כי דברים לא טובים קורים מסביב.""",""
"266","8","""Oh, well. I gotta shake these bad feelin's. You run along, chile, and let me finish these here socks so's I can git to bed.""","""נו, מילא. עלי להשתחרר מהתחושות הרעות. תמשיכי לרוץ, ילדונת, ותני לי לסיים עם הגרביים כדי שאוכל לשכב לישון.""",""
"266","9","""(Yawn) Yeah, I am kinda tired. You go on now, hear?""","""(פיהוק) כן, אני עייפה ממש. את הולכת עכשיו, שומעת?""",""
"266","10","Celie doesn't answer you anymore as she's trying to finish her darning.","סילי לא עונה לך יותר בעודה מנסה לסיים את מלאכת ההטלאה.",""
"266","11","""I tol' you befo' I don' have nothin' to say!""","""אמרתי לך כבר שאין לי מה להגיד!""",""
"266","12","""Run along now! Let me finish my darnin'.""","""רוצי לדרכך! תני לי לסיים את התפירה!""",""
"266","13","""I don' wanna talk!""","""אני לא רוצה לדבר!""",""
"266","14","To your annoyance, Celie refuses to answer you, and instead begins to hum softly to herself while darning her socks.","למורת רוחך, סילי מסרבת לענות לשאלותייך, ותחת זאת מזמזמת לעצמה נעימה עליזה תוך כדי שהיא סורגת את גרביה.",""
"266","15","Celie is humming softly to herself and doesn't answer.","סילי מזמזמת לעצמה ולא עונה.",""
"266","16","Celie sits outside in her old rocking chair, darning some socks.","סילי יושבת בחוץ על כיסא נדנדה ישן, ותופרת גרביים.",""
"267","0","Fifi is busily dusting away!","פיפי מנקה בחריצות רבה!",""
"267","1","""I must hurry and finish zee dusting, Mademoiselle!""","""אני חייבת להזדרז ולסיים לנקות, מדמואזל!""",""
"267","2","""Mademoiselle, s'il vous plait, do not bother me now!""","""מדמואזל, סיל וו פלה...בבקשה, לא להפריע לי עכשיו!""",""
"267","3","""Eet does not appear good for me to talk with you, Mademoiselle.""","""זה לא ייראה טוב אם אשוחח איתך, מדמואזל.""",""
"267","4","""Please, Mademoiselle!""","""בבקשה, מדמואזל!""",""
"267","5","""I must not talk to you now!""","""אסור לי לדבר איתך עכשיו!""",""
"267","6","She's not talking; she's too busy dusting.","היא לא מדברת; היא עסוקה באיבוק.",""
"268","0","You see a large groove across her skull.","את רואה חריץ עמוק חוצה את גולגלתה.",""
"268","1","She's already dead!","היא כבר מתה!",""
"268","2","You didn't want to do that when she was alive!","לא רצית לעשות את זה כשהיא היתה בחיים!",""
"268","3","That's touching, Laura...but kind of strange!","זה נוגע ללב, ליאורה...אבל קצת מוזר!",""
"268","4","Ethel's pretty heavy; you might hurt yourself.","את'ל כבדה למדי; את עלולה להיפגע.",""
"268","5","You've already done that!","כבר עשית את זה!",""
"268","6","You fearfully search Ethel's body and find that she was indeed killed by a terrible hit on the head.","את בודקת בידיים רועדות את גופתה של את'ל ומאששת את חשדך כי היא נהרגה באמצעות מהלומה אדירה בראש.",""
"268","7","It looks like Ethel was hit fatally on the head with a heavy, blunt instrument.","עושה רושם כי את'ל נפגעה אנושות בראשה באמצעות מכשיר קהה וכבד.",""
"268","8","It's now too late.","כעת זה כבר מאוחר מדי.",""
"268","9","Ethel is dead.","את'ל מתה.",""
"268","10","This is dreadful!! Poor Ethel has been hit over the head and killed! Something terrible is going on around here and you suddenly feel a cold fear spreading ominously throughout your body!","זה איום ונורא!! את'ל המסכנה הוכתה בראשה ונהרגה! משהו מחריד התרחש כאן ואת חשה לפתע בתחושת אימה קרה מתפשטת בכל גופך!",""
"269","0","""Would you mind moving, Miss Bow?""","""תסכימי לזוז, גברת קשת?""",""
